file,grade,grade_label,year,denomination,detail,contrast,surface,luster,marks,exposure_quality
12h1_g5_9-ms66_1935_1-dollar_thn.jpg,66,MS66,1935,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5a_8-au55_1915_5-cent_thn.jpg,55,AU55,1915,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g2_e7_2-ag3_1904_50-cent_thn.jpg,3,AG3,1904,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f1_vd_4-vg08_1880h_25-cent_thn.jpg,8,VG08,1880h,25-cent,0.9131259112146591,1.0,0.0,1.0,0.9154661640576766,0.0
12h1_g5_9-ms61_1935_1-dollar_thn.jpg,61,MS61,1935,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12f1_vd_1-f2_1886_25-cent_thn.jpg,2,F2,1886,25-cent,0.4790288611312382,0.28886128440420683,0.0,1.0,0.0,0.0
12b1_g5b_9-ms65_1930_1-cent_thn.jpg,65,MS65,1930,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g4_g6_5-f12_1948_50-cent_thn.jpg,12,F12,1948,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a4_g5a_4-vg08_1917_1-cent_thn.jpg,8,VG08,1917,1-cent,1.0,1.0,0.0,1.0,0.6090768844181805,0.0
12c2_e7_9-ms60_1902_5-cent_thn.jpg,60,MS60,1902,5-cent,0.4999525032247032,0.4540472481091881,0.0,1.0,0.0,0.0
12a3_e7_9-ms64r_1902_1-cent_thn.jpg,64,MS64R,1902,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c2_e7_9-ms62_1909_5-cent_thn.jpg,62,MS62,1909,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c2_e7_6-vf20_1910_5-cent_thn.jpg,20,VF20,1910,5-cent,0.5820648560194605,0.7473553648522084,0.0,1.0,0.06949534969940824,0.0
12c3_g5a_7-ef40_1916_5-cent_thn.jpg,40,EF40,1916,5-cent,0.7587774723896442,0.5707293292017084,0.0,1.0,0.0,0.0
12h1_g5_9-ms65_1935_1-dollar_thn.jpg,65,MS65,1935,1-dollar,1.0,1.0,0.0,0.9175,0.540753616525798,0.0
12b1_g5b_6-vf30_1923_1-cent_thn.jpg,30,VF30,1923,1-cent,0.6086815572129056,0.45119720925046514,0.0,1.0,0.0,0.0
12g2_e7_4-vg10_1905_50-cent_thn.jpg,10,VG10,1905,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d4_g6_8-au50_1938_10-cent_thn.jpg,50,AU50,1938,10-cent,1.0,1.0,0.0,0.9924999999999999,1.0,0.0
12g2_e7_5-f15_1909_50-cent_thn.jpg,15,F15,1909,50-cent,0.8673434099491381,0.9318968445599185,0.0,1.0,0.5487556449153174,0.0
12c3_g5a_9-ms60_1912_5-cent_thn.jpg,60,MS60,1912,5-cent,0.8728365429325404,1.0,0.0,1.0,0.7916500760589399,0.0
12d3_g5_5-f15_1917_10-cent_thn.jpg,15,F15,1917,10-cent,0.7761901840520752,0.7822298879663296,0.0,1.0,0.12360538303023667,0.0
12f1_vd_3-g4_1891_25-cent_thn.jpg,4,G4,1891,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c1_vl_9-ms65_1887_5-cent_thn.jpg,65,MS65,1887,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h3_g6_1a-p1_1939_1-dollar_thn.jpg,1,P1,1939,1-dollar,0.36824873771586525,0.16380019551106906,0.1071428571428571,1.0,0.0,0.0
12c3_g5b_4-vg08_1926_5-cent_thn.jpg,8,VG08,1926,5-cent,1.0,1.0,0.0,1.0,0.6169202323580493,0.0
12g1_vd_8-au55_1871_50-cent_thn.jpg,55,AU55,1871,50-cent,1.0,1.0,0.0,1.0,0.8787429742814128,0.0
12d1_vl_3-g6_1893_10-cent_thn.jpg,6,G6,1893,10-cent,1.0,1.0,0.0,1.0,0.9670373101940967,0.0
12g3_g5_9-ms67_1931_50-cent_thn.jpg,67,MS67,1931,50-cent,1.0,1.0,0.0,1.0,0.48072706928657144,0.0
12a4_g5a_9-ms63b_1915_1-cent_thn.jpg,63,MS63B,1915,1-cent,0.942205082221725,1.0,0.0,1.0,0.8453520739478098,0.0
12a3_e7_9-ms61b_1907_1-cent_thn.jpg,61,MS61B,1907,1-cent,0.8591699233474778,0.7914021698881287,0.0,1.0,0.49147200259147844,0.0
12g2_e7_9-ms65_1904_50-cent_thn.jpg,65,MS65,1904,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h3_g6_1-f2_1939_1-dollar_thn.jpg,2,F2,1939,1-dollar,1.0,0.8455901636137854,0.0,0.7749999999999999,0.731102150199433,0.0
12h1_g5_8-au58_1935_1-dollar_thn.jpg,58,AU58,1935,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12d4_g6_6-vf20_1943_10-cent_thn.jpg,20,VF20,1943,10-cent,0.6737177533182953,0.6702342713314166,0.0,0.8875,0.2612720074198978,0.0
12c1_vl_6-vf30_1875h_5-cent_thn.jpg,30,VF30,1875h,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g1_vd_9-ms60_1870nolcw_50-cent_thn.jpg,60,MS60,1870nolcw,50-cent,0.8573558156277433,1.0,0.0,1.0,0.6135652742797238,0.0
12f1_vd_9-ms65_1901_25-cent_thn.jpg,65,MS65,1901,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a2_vd_6-vf20_1896_1-cent_thn.jpg,20,VF20,1896,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c4_g6_9-ms61_1947_5-cent_thn.jpg,61,MS61,1947,5-cent,0.5711421415823531,0.7990956781462559,0.0,0.985,0.2027869274058478,0.0
12a3_e7_9-ms63rb_1907h_1-cent_thn.jpg,63,MS63RB,1907h,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g2_e7_3-g4_1905_50-cent_thn.jpg,4,G4,1905,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d2_e7_9-ms62_1906_10-cent_thn.jpg,62,MS62,1906,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c1_vl_9-ms61_1886_5-cent_thn.jpg,61,MS61,1886,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h3_g6_7-ef45_1946_1-dollar_thn.jpg,45,EF45,1946,1-dollar,1.0,1.0,0.0,0.9325,0.9505345434304423,0.0
12c3_g5a_9-ms66_1917_5-cent_thn.jpg,66,MS66,1917,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a3_e7_9-ms66_1904_1-cent_thn.jpg,66,MS66,1904,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_9-ms62_1907_25-cent_thn.jpg,62,MS62,1907,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_9-ms64_1905_25-cent_thn.jpg,64,MS64,1905,25-cent,1.0,1.0,0.0,1.0,0.9327396644339194,0.0
12a2_vd_9-ms66_1887_1-cent_thn.jpg,66,MS66,1887,1-cent,1.0,1.0,0.0,1.0,0.8427451808464083,0.0
12f3_g5_3-g4_1914_25-cent_thn.jpg,4,G4,1914,25-cent,1.0,1.0,0.0,0.73,0.8345618033715743,0.0
12f3_g5_3-g6_1912_25-cent_thn.jpg,6,G6,1912,25-cent,1.0,1.0,0.0,0.9025,1.0,0.0
12d3_g5_8-au58_1913_10-cent_thn.jpg,58,AU58,1913,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g3_g5_9-ms62_1916_50-cent_thn.jpg,62,MS62,1916,50-cent,1.0,1.0,0.0,1.0,0.9083482124590675,0.0
12d1_vl_9-ms67_1901_10-cent_thn.jpg,67,MS67,1901,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c1_vl_4-vg10_1875h_5-cent_thn.jpg,10,VG10,1875h,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c2_e7_4-vg08_1909_5-cent_thn.jpg,8,VG08,1909,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f3_g5_9-ms66_1920_25-cent_thn.jpg,66,MS66,1920,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c1_vl_5-f12_1884_5-cent_thn.jpg,12,F12,1884,5-cent,1.0,1.0,0.0,1.0,0.9375227465590994,0.0
12f1_vd_6-vf25_1883h_25-cent_thn.jpg,25,VF25,1883h,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f3_g5_4-vg08_1921_25-cent_thn.jpg,8,VG08,1921,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12b1_g5b_7-ef40_1925_1-cent_thn.jpg,40,EF40,1925,1-cent,1.0,1.0,0.0,1.0,0.6844727666378434,0.0
12g2_e7_9-ms60_1905_50-cent_thn.jpg,60,MS60,1905,50-cent,0.9489914121365297,1.0,0.0,1.0,0.8692901532093745,0.0
12h2_g5_9-ms63_1936_1-dollar_thn.jpg,63,MS63,1936,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12f4_g6_8-au55_1948_25-cent_thn.jpg,55,AU55,1948,25-cent,0.8702435980024081,1.0,0.0,1.0,0.5982412765706163,0.0
12d1_vl_7-ef45_1870_10-cent_thn.jpg,45,EF45,1870,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a2_vd_5-f12_1882h_1-cent_thn.jpg,12,F12,1882h,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c1_vl_8-au58_1858_5-cent_thn.jpg,58,AU58,1858,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f3_g5_9-ms67_1918_25-cent_thn.jpg,67,MS67,1918,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g4_g6_7-ef40_1947_50-cent_thn.jpg,40,EF40,1947,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_9-ms61_1910_25-cent_thn.jpg,61,MS61,1910,25-cent,0.8596554598440875,1.0,0.0,1.0,0.6877370501735114,0.0
12g2_e7_9-ms64_1906_50-cent_thn.jpg,64,MS64,1906,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d4_g6_3-g6_1938_10-cent_thn.jpg,6,G6,1938,10-cent,0.7395135431850588,0.5767748177911081,0.0714285714285714,0.7975,0.22536488852755088,0.0
12h2_g5_9-ms66_1936_1-dollar_thn.jpg,66,MS66,1936,1-dollar,0.864212609598799,1.0,0.0,1.0,0.4907239376145546,0.0
12g1_vd_4-vg08_1870_50-cent_thn.jpg,8,VG08,1870,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h2_g5_8-au58_1936_1-dollar_thn.jpg,58,AU58,1936,1-dollar,1.0,1.0,0.0,1.0,0.7757820310938874,0.0
12h3_g6_9_ms65_1951_1-dollar_thn.jpg,65,MS65,1951,1-dollar,1.0,1.0,0.0,1.0,0.6163081791951116,0.0
12c2_e7_2-ag3_1905_5-cent_obv_c&c_thn.jpg,3,AG3,1905,5-cent,0.4217922014839656,0.550498044955837,0.4285714285714286,0.28614017448555584,0.0,1.0
12c4_g6_9-ms62_1938_5-cent_thn.jpg,62,MS62,1938,5-cent,0.8281218502252143,1.0,0.0,1.0,0.4975018596781983,0.0
12a3_e7_9-ms60b_1909_1-cent_thn.jpg,60,MS60B,1909,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d2_e7_6-vf20_1905_10-cent_thn.jpg,20,VF20,1905,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d1_vl_2-ag3_1893_10-cent_thn.jpg,3,AG3,1893,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_9-ms63_1902_25-cent_thn.jpg,63,MS63,1902,25-cent,0.9079002229282798,1.0,0.0,1.0,0.5820785393419273,0.0
12c3_g5b_9-ms61_1933_5-cent_thn.jpg,61,MS61,1933,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g1_vd_8-au50_1870_50-cent_thn.jpg,50,AU50,1870,50-cent,0.845672422495283,1.0,0.0,1.0,0.6915680496007882,0.0
12g3_g5_4-vg08_1921_50-cent_thn.jpg,8,VG08,1921,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a4_g5a_8-au55_1916_1-cent_thn.jpg,55,AU55,1916,1-cent,1.0,0.8758045671673128,0.0,1.0,0.7835573731267631,0.0
12a2_vd_9-ms62_1888_1-cent_thn.jpg,62,MS62,1888,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f4_g6_9-ms66_1945_25-cent_thn.jpg,66,MS66,1945,25-cent,1.0,1.0,0.0,1.0,0.6821378971644144,0.0
12d4_g6_8-au55_1939_10-cent_thn.jpg,55,AU55,1939,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a4_g5a_6-vf20_1916_1-cent_thn.jpg,20,VF20,1916,1-cent,1.0,1.0,0.0,1.0,0.5090628638670222,0.0
12b2_g6_5-f12_1949_1-cent_thn.jpg,12,F12,1949,1-cent,0.6259455733384658,0.6829945153383848,0.0,1.0,0.0,0.0
12h1_g5_1a-p1_1935_1-dollar_thn.jpg,1,P1,1935,1-dollar,0.03577719664996398,0.3906414676396183,0.1785714285714286,0.8200000000000001,0.0,0.0
12g2_e7_7-ef40_1907_50-cent_thn.jpg,40,EF40,1907,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g3_g5_6-vf20_1916_50-cent_thn.jpg,20,VF20,1916,50-cent,1.0,1.0,0.0,1.0,0.82336349735338,0.0
12c1_vl_9-ms64_1875h_5-cent_thn.jpg,64,MS64,1875h,5-cent,1.0,1.0,0.0,1.0,0.9749940013122873,0.0
12c1_vl_7-ef45_1892_5-cent_thn.jpg,45,EF45,1892,5-cent,1.0,1.0,0.0,1.0,0.9642490680073805,0.0
12h3_g6_6-vf30_1950_1-dollar_thn.jpg,30,VF30,1950,1-dollar,0.5581776183893424,0.5606889962288212,0.0,1.0,0.0,0.0
12d1_vl_9-ms60_1886_10-cent_thn.jpg,60,MS60,1886,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g3_g5_4-vg10_1932_50-cent_thn.jpg,10,VG10,1932,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g2_e7_6-vf30_1910_50-cent_thn.jpg,30,VF30,1910,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5b_9-ms60_1931_5-cent_thn.jpg,60,MS60,1931,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g4_g6_8-au53_1946_50-cent_thn.jpg,53,AU53,1946,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d3_g5_6-vf20_1913_10-cent_thn.jpg,20,VF20,1913,10-cent,0.6072118202187243,0.8172092584483627,0.0,1.0,0.3774260965640809,0.0
12b1_g5b_9-ms63_1934_1-cent_thn.jpg,63,MS63,1934,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5b_4-vg10_1926_5-cent_thn.jpg,10,VG10,1926,5-cent,1.0,1.0,0.0,1.0,0.9900459753934227,0.0
12b2_g6_3-g4_1943_1-cent_obv_c&c_thn.jpg,4,G4,1943,1-cent,0.9283617358986864,0.9641922288674342,0.0,0.6380778227396832,0.9645437602710171,1.0
12d2_e7_7-ef40_1909_10-cent_thn.jpg,40,EF40,1909,10-cent,1.0,1.0,0.0,0.8724999999999999,0.7352731791616752,0.0
12c1_vl_9-ms63_1899_5-cent_thn.jpg,63,MS63,1899,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5a_2-fr2_1921_5-cent_thn.jpg,2,FR2,1921,5-cent,0.693985607754238,0.4507983102542722,0.25,0.595,0.0,0.0
12g1_vd_9-ms66_1872h_50-cent_thn.jpg,66,MS66,1872h,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h2_g5_7-ef45_1936_1-dollar_thn.jpg,45,EF45,1936,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12g1_vd_9-ms62_1870_50-cent_thn.jpg,62,MS62,1870,50-cent,1.0,1.0,0.0,1.0,0.9023863612793406,0.0
12c2_e7_8-au55_1906_5-cent_thn.jpg,55,AU55,1906,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g1_vd_6-vf35_1871_50-cent_thn.jpg,35,VF35,1871,50-cent,1.0,1.0,0.0,1.0,0.7343210964637722,0.0
12a4_g5a_9-ms64_1915_1-cent_thn.jpg,64,MS64,1915,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a4_g5a_7-ef40_1918_1-cent_thn.jpg,40,EF40,1918,1-cent,0.6265162280753656,0.6447191055188967,0.0,1.0,0.05378598518400641,0.0
12a3_e7_9-ms65rb_1902_1-cent_thn.jpg,65,MS65RB,1902,1-cent,1.0,1.0,0.0,1.0,0.7348878123553811,0.0
12a2_vd_8-au55_1884_1-cent_thn.jpg,55,AU55,1884,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f1_vd_6-vf30_1880h_25-cent_thn.jpg,30,VF30,1880h,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h1_g5_8-au50_1935_1-dollar_thn.jpg,50,AU50,1935,1-dollar,0.8194594583640236,0.775256739669973,0.0,1.0,0.330456683467526,0.0
12h3_g6_6-vf20_1937_1-dollar_thn.jpg,20,VF20,1937,1-dollar,0.9522612655885478,0.8421264749316996,0.0,1.0,0.3604699570871392,0.0
12d1_vl_1-fr2_1888_10-cent_thn.jpg,2,FR2,1888,10-cent,0.6403736313785193,0.6121642638923095,0.0,1.0,0.1909085623177229,0.0
12h3_g6_9_ms67_1950_1-dollar_thn.jpg,67,MS67,1950,1-dollar,1.0,1.0,0.0,1.0,0.8160188593981273,0.0
12h3_g6_9_ms61_1948_1-dollar_thn.jpg,61,MS61,1948,1-dollar,1.0,1.0,0.0,1.0,0.5422724151153102,0.0
12b1_g5b_8-au50_1925_1-cent_thn.jpg,50,AU50,1925,1-cent,0.7724973260311807,0.651152050371443,0.0,1.0,0.0,0.0
12d1_vl_1a-p1_1890_10-cent_thn.jpg,1,P1,1890,10-cent,0.5678061786962324,0.4765758605966428,0.0357142857142857,0.925,0.0,0.0
12c2_e7_9-ms66_1902h_5-cent_thn.jpg,66,MS66,1902h,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f4_g6_8-au58_1948_25-cent_thn.jpg,58,AU58,1948,25-cent,0.8204553358098079,1.0,0.0,1.0,0.6037270864013915,0.0
12f4_g6_8-au50_1938_25-cent_thn.jpg,50,AU50,1938,25-cent,0.5552094216637204,0.6822078939689745,0.0,1.0,0.0,0.0
12f3_g5_8-au55_1929_25-cent_thn.jpg,55,AU55,1929,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g3_g5_9-ms65_1911_50-cent_thn.jpg,65,MS65,1911,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12b1_g5b_2-ag3_1922_1-cent_obv_c&c_thn.jpg,3,AG3,1922,1-cent,0.0,0.24706071447626807,0.75,0.06266483806783459,0.0,1.0
12f1_vd_9-ms64_1880h_25-cent_thn.jpg,64,MS64,1880h,25-cent,1.0,1.0,0.0,0.9475,0.9546148978500273,0.0
12d4_g6_9-ms65_1946_10-cent_thn.jpg,65,MS65,1946,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d3_g5_9-ms63_1921_10-cent_thn.jpg,63,MS63,1921,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d3_g5_3-g4_1913_10-cent_thn.jpg,4,G4,1913,10-cent,1.0,1.0,0.0,1.0,0.9793463793598446,0.0
12c3_g5b_9-ms62_1932_5-cent_thn.jpg,62,MS62,1932,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12b1_g5b_3-g6_1923_1-cent_thn.jpg,6,G6,1923,1-cent,0.7743247620224799,0.5212887391398817,0.0,1.0,0.0,0.0
12d3_g5_8-au55_1935_10-cent_thn.jpg,55,AU55,1935,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c4_g6_9-ms65_1938_5-cent_thn.jpg,65,MS65,1938,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g4_g6_6-vf30_1949_50-cent_thn.jpg,30,VF30,1949,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g4_g6_5-f15_1947_50-cent_thn.jpg,15,F15,1947,50-cent,1.0,1.0,0.0,1.0,0.6721183602007671,0.0
12h3_g6_7-ef40_1938_1-dollar_thn.jpg,40,EF40,1938,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5b_9-ms64_1928_5-cent_thn.jpg,64,MS64,1928,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_4-vg10_1906_25-cent_thn.jpg,10,VG10,1906,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f3_g5_9-ms65_1913_25-cent_thn.jpg,65,MS65,1913,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g1_vd_9-ms65_1892_50-cent_thn.jpg,65,MS65,1892,50-cent,1.0,1.0,0.0,1.0,0.9137433477471852,0.0
12h2_g5_9-ms60_1936_1-dollar_thn.jpg,60,MS60,1936,1-dollar,0.9666361935706463,0.94796829617838,0.0,1.0,0.40675931111376334,0.0
12c3_g5b_5-f15_1932_5-cent_thn.jpg,15,F15,1932,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h2_g5_3-g4_1936_1-dollar_thn.jpg,4,G4,1936,1-dollar,0.574921146299748,0.5453996421085657,0.0,1.0,0.0,0.0
12c3_g5a_4-vg10_1921_5-cent_thn.jpg,10,VG10,1921,5-cent,0.9296132340793958,1.0,0.0,1.0,1.0,0.0
12g4_g6_9-ms64_1947_50-cent_thn.jpg,64,MS64,1947,50-cent,1.0,1.0,0.0,1.0,0.8635549883862912,0.0
12g4_g6_9-ms63_1947ml_50-cent_thn.jpg,63,MS63,1947ml,50-cent,1.0,1.0,0.0,1.0,0.9640903875577298,0.0
12f4_g6_9-ms61_1938_25-cent_thn.jpg,61,MS61,1938,25-cent,0.6393953917811737,0.8520430667216451,0.0,0.955,0.3308193816381558,0.0
12g4_g6_9-ms62_1938_50-cent_thn.jpg,62,MS62,1938,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12a4_g5a_9-ms65_1918_1-cent_thn.jpg,65,MS65,1918,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h3_g6_3-g6_1939_1-dollar_thn.jpg,6,G6,1939,1-dollar,0.6542578433590135,0.5322016470350615,0.0,1.0,0.0,0.0
12d1_vl_5-f15_1889_10-cent_thn.jpg,15,F15,1889,10-cent,1.0,1.0,0.0,0.8049999999999999,1.0,0.0
12c3_g5a_3-g4_1921_5-cent_thn.jpg,4,G4,1921,5-cent,0.9525303023702688,1.0,0.0,1.0,1.0,0.0
12g1_vd_1a-p1_1892_50-cent_thn.jpg,1,P1,1892,50-cent,0.5691938316210656,0.5682755282384697,0.0,1.0,0.0,0.0
12c1_vl_1-fr2_1870_5-cent_thn.jpg,2,FR2,1870,5-cent,0.5481322446275124,0.7886112074651327,0.0,1.0,0.07479981044486855,0.0
12a2_vd_9-ms63_1876h_1-cent_thn.jpg,63,MS63,1876h,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d2_e7_4-vg08_1903_10-cent_thn.jpg,8,VG08,1903,10-cent,0.8367682037616148,0.8732068006557484,0.0,1.0,0.5335903276558602,0.0
12f3_g5_5-f15_1936_25-cent_thn.jpg,15,F15,1936,25-cent,0.7260347099670325,0.8753910321172237,0.0,1.0,0.5118737746894029,0.0
12f1_vd_8-au50_1874h_25-cent_thn.jpg,50,AU50,1874h,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f1_vd_8-au58_1872_25-cent_thn.jpg,58,AU58,1872,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5a_9-ms65_1918_5-cent_thn.jpg,65,MS65,1918,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c2_e7_5-f15_1903_5-cent_thn.jpg,15,F15,1903,5-cent,0.8616570407953547,0.9826264718049061,0.0,1.0,0.02302464658746925,0.0
12a2_vd_4-vg10_1897_1-cent_thn.jpg,10,VG10,1897,1-cent,0.98004713361625,0.9698385523505703,0.0,1.0,0.4680326333145297,0.0
12d2_e7_2-ag3_1910_10-cent_thn.jpg,3,AG3,1910,10-cent,0.9757779456467303,1.0,0.0,1.0,0.5773634631237402,0.0
12a3_e7_4-vg08_1906_1-cent_thn.jpg,8,VG08,1906,1-cent,0.7375127155229888,0.4809746600676692,0.0,1.0,0.0,0.0
12f4_g6_9-ms64_1941_25-cent_thn.jpg,64,MS64,1941,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12f2_e7_6-vf30_1902_25-cent_thn.jpg,30,VF30,1902,25-cent,1.0,1.0,0.0,1.0,0.5822598884272422,0.0
12b1_g5b_8-au55_1925_1-cent_thn.jpg,55,AU55,1925,1-cent,0.7237732847966951,0.5199688331885028,0.0,1.0,0.00042401683010187026,0.0
12f2_e7_6-vf20_1905_25-cent_thn.jpg,20,VF20,1905,25-cent,0.6407718092090059,0.7403593310897594,0.0,1.0,0.18188644532330742,0.0
12f3_g5_9-ms63_1920_25-cent_thn.jpg,63,MS63,1920,25-cent,1.0,1.0,0.0,1.0,1.0,0.0
12b1_g5b_9-ms62_1925_1-cent_thn.jpg,62,MS62,1925,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h2_g5_8-au55_1936_1-dollar_thn.jpg,55,AU55,1936,1-dollar,1.0,1.0,0.0,1.0,1.0,0.0
12c4_g6_9-ms64_1942_5-cent_thn.jpg,64,MS64,1942,5-cent,1.0,1.0,0.0,1.0,0.919637193019919,0.0
12d2_e7_1-fr2_1909_10-cent_thn.jpg,2,FR2,1909,10-cent,0.5488248026745493,0.42394620744583966,0.2142857142857143,0.8200000000000001,0.0,0.0
12g4_g6_9-ms66_1949_50-cent_thn.jpg,66,MS66,1949,50-cent,1.0,1.0,0.0,1.0,0.7340037355644712,0.0
12g4_g6_9-ms61_1948_50-cent_thn.jpg,61,MS61,1948,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12h3_g6_8-au50_1948_1-dollar_thn.jpg,50,AU50,1948,1-dollar,1.0,1.0,0.0,1.0,0.9725004513892076,0.0
12f2_e7_7-ef40_1910_25-cent_thn.jpg,40,EF40,1910,25-cent,1.0,1.0,0.0,1.0,0.8918454456954132,0.0
12g1_vd_5-f15_1871_50-cent_thn.jpg,15,F15,1871,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12c3_g5a_6-vf20_1921_5-cent_thn.jpg,20,VF20,1921,5-cent,1.0,1.0,0.0,1.0,1.0,0.0
12d2_e7_4-vg10_1905_10-cent_thn.jpg,10,VG10,1905,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g3_g5_8-au50_1919_50-cent_thn.jpg,50,AU50,1919,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12b2_g6_5-f15_1949_1-cent_thn.jpg,15,F15,1949,1-cent,0.5276141217051608,0.43271666316066654,0.0,1.0,0.0,0.0
12c3_g5b_9-ms67_1931_5-cent_thn.jpg,67,MS67,1931,5-cent,0.9657056316935216,1.0,0.0,0.9025,0.46046130900263327,0.0
12d1_vl_8-au55_1871_10-cent_thn.jpg,55,AU55,1871,10-cent,1.0,1.0,0.0,1.0,1.0,0.0
12b1_g5b_4-vg10_1922_1-cent_thn.jpg,10,VG10,1922,1-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g4_g6_4-vg08_1946_50-cent_thn.jpg,8,VG08,1946,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g4_g6_8-au58_1943_50-cent_thn.jpg,58,AU58,1943,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
12g2_e7_8-au50_1905_50-cent_thn.jpg,50,AU50,1905,50-cent,1.0,1.0,0.0,1.0,1.0,0.0
